Time (s)	Magnetic Field x (uT)	Magnetic Field y (uT)	Magnetic Field z (uT)	Absolute field (uT)
0.52020375	3.152359009	-82.76301575	-395.5562134	404.1341016
0.53011175	-11.66433716	-86.11274719	-392.8157043	402.3128628
0.54002775	0.816421509	-85.38018799	-391.1184692	400.3299889
0.54993475	-4.045196533	-83.02314758	-395.750061	404.3851103
0.55985075	-4.869110107	-86.10494995	-387.5944519	397.0733305
0.56976275	2.165161133	-83.27183533	-397.478363	406.1132054
0.57967275	-11.38929749	-85.67570496	-390.7790833	400.2228559
0.58957975	1.428451538	-84.89657593	-392.0453491	401.1346717
0.59949275	-3.803787231	-83.23248291	-395.9458313	404.6173703
0.60940975	-5.170425415	-86.06208801	-387.8925171	397.3588065
0.61932075	1.692153931	-83.0703125	-397.5477905	406.1376441
0.62922875	-11.75102234	-86.63742065	-391.1177368	400.7707739
0.63914175	3.589324951	-82.98976135	-392.9925842	401.6756839
0.64905175	-5.337036133	-83.83106995	-394.5178223	403.3614314
0.65896375	-3.735168457	-86.17321777	-388.8156128	398.2679446
0.66887475	-0.2943573	-82.99440002	-397.8212891	406.3864357
0.67878475	-9.842880249	-87.27786255	-389.9733887	399.741856
0.68869675	4.188034058	-83.75979614	-393.1582642	402.0033131
0.69860675	-6.579696655	-83.69493103	-394.749939	403.5785527
0.70851775	-3.373901367	-86.72160339	-388.6313477	398.2038976
0.71842775	-0.89201355	-82.61485291	-398.5422974	407.0159363
0.72833875	-9.554168701	-86.29652405	-388.4637451	398.0483055
0.73824975	4.702392578	-83.56887817	-394.8951416	403.6682335
0.74815875	-7.710891724	-84.02537537	-393.3552246	402.3034356
0.75806875	-3.494354248	-86.0411377	-389.5791626	398.9827212
0.76798075	-1.700164795	-82.83267212	-397.6013184	406.14154
0.77789175	-9.250457764	-86.19604492	-388.6850891	398.2353922
0.78780275	5.110778809	-83.3301239	-394.2765503	403.0186444
0.79771075	-9.789352417	-85.12016296	-393.4551392	402.6763217
0.80761975	-2.277481079	-85.39833069	-389.98526	399.2324697
0.81752975	-2.456588745	-83.11364746	-397.4431152	406.0479566
0.82743975	-7.423110962	-86.14137268	-388.8680115	398.3638651
0.837349792	3.424163818	-83.04637146	-395.0625	403.7112875
0.847259792	-9.969528198	-85.76881409	-392.3594666	401.7482196
0.857169792	-1.861038208	-85.58030701	-389.7578735	399.0471807
0.867079792	-3.44694519	-83.05189514	-397.3609009	405.9620478
0.876989792	-7.254547119	-86.89151001	-387.4069214	397.0980807
0.886897792	2.957626343	-82.33189392	-396.0584412	404.5362495
0.896806792	-11.99388123	-85.96133423	-391.4691162	400.9754021
0.906716792	-0.148834229	-85.69538879	-391.9356079	401.1947689
0.916627792	-3.62550354	-83.03312683	-395.9122314	404.5418884
0.926537792	-5.702163696	-87.03572083	-387.8944092	397.5799342
0.936446792	2.353271484	-82.65534973	-395.5006104	404.0521965
0.946356792	-12.41172791	-85.70022583	-392.0826416	401.5312909
0.956266792	1.392028809	-85.08880615	-391.4985046	400.6408888
0.966177792	-4.649230957	-82.99520874	-395.5665894	404.2063169
0.976087792	-4.789016724	-86.10827637	-387.6283569	397.1061735
0.985997792	1.137496948	-83.35321045	-397.6924133	406.3352153
0.995908792	-11.41932678	-85.93579102	-390.3553467	399.8657998
1.005817792	1.839950562	-84.45924377	-392.8322754	401.8133222
1.015727792	-4.487167358	-83.60372925	-395.0310364	403.8059409
1.025637792	-4.439682007	-86.04855347	-387.7923889	397.2492936
1.035547792	0.847915649	-82.80796814	-397.8196716	406.3475971
1.045458792	-10.8848114	-87.12696838	-390.1309204	399.8896383
1.055369792	4.252105713	-83.2885437	-393.1088867	401.8577593
1.065278792	-6.052474976	-84.03871155	-394.065918	402.9728095
1.075190792	-3.723022461	-86.20710754	-389.3400269	398.7871397
1.085101792	-0.965499878	-83.00804138	-397.4223633	405.9997561
1.095013792	-9.518585205	-86.98513794	-390.0267029	399.7222119
1.104925792	4.398803711	-83.52676392	-393.0264893	401.8281859
1.114836792	-7.191558838	-83.527771	-394.7330322	403.537822
1.124748792	-3.181991577	-86.2479248	-388.932251	398.3931795
1.134659792	-1.837936401	-82.36148071	-398.2731934	406.7042268
1.144568792	-8.847122192	-86.22312927	-387.934082	397.4991215
1.154480792	5.014190674	-83.49742126	-395.5508423	404.2986895
1.164390792	-8.629150391	-83.9286499	-393.0809937	402.0337649
1.174300792	-2.387207031	-86.20109558	-389.9126587	399.334708
1.184207792	-1.75390625	-83.27651978	-397.2799683	405.9180066
1.194118792	-8.104660034	-86.04023743	-388.6325989	398.1254889
1.204030792	4.915710449	-83.33505249	-395.0690918	403.7926231
1.213947792	-10.48596191	-85.82432556	-392.9020996	402.303157
1.223854792	-1.1328125	-85.40914917	-390.6174622	399.8474806
1.233772792	-3.023391724	-83.23060608	-397.1993408	405.8371484
1.243682792	-6.835266113	-86.1427002	-388.4943237	397.9888506
1.253591792	2.962768555	-82.99006653	-395.7252197	404.3446286
1.263496792	-10.56448364	-85.95127869	-392.4361572	401.8773048
1.273411792	-0.798126221	-85.41990662	-391.1924744	400.4107259
1.283322792	-3.620376587	-83.29434204	-397.4855957	406.1352648
1.293233792	-6.24710083	-87.04873657	-387.6405029	397.3432626
1.303140792	2.352432251	-82.14375305	-396.9048462	405.3228183
1.313056792	-11.91363525	-86.31777954	-391.3693237	400.9521684
1.322968792	0.439971924	-85.33883667	-392.6307373	401.7982161
1.332875792	-3.974868774	-82.78417969	-395.6069336	404.1953314
1.342791792	-4.925506592	-86.93618774	-388.1993408	397.8453086
1.352699792	2.008468628	-83.16653442	-396.6019897	405.2330745
1.362615792	-11.9743042	-85.99295044	-391.4744873	400.9868398
1.372526792	2.594177246	-84.9818573	-391.9947205	401.1090958
1.382435792	-5.014328003	-83.42762756	-394.945343	403.6918831
1.392345792	-4.008575439	-86.19940186	-387.380249	396.8751225
1.402256792	0.549530029	-83.38508606	-397.8844604	406.5284965
1.412167792	-11.12663269	-85.59802246	-390.1271973	399.5623274
1.422079792	2.672393799	-83.87580872	-393.0657043	401.9240487
1.431986792	-5.076843262	-83.75744629	-395.1928101	404.0030214
1.441902792	-4.162582397	-86.06980896	-388.2446899	397.6924419
1.451814792	0.08291626	-82.97055054	-397.47229	406.0398262
1.461726792	-10.41859436	-86.59667969	-389.6542969	399.2968859
1.471637792	4.833297729	-82.61196899	-393.326355	401.9374575
1.481549792	-6.523483276	-84.22492981	-393.5741882	402.538242
1.491462792	-3.068572998	-86.12228394	-389.414856	398.8362997
1.501372792	-1.405776978	-82.838974	-397.5562744	406.097603
1.511280792	-9.045593262	-87.12313843	-389.5253906	399.2521684
1.521187792	4.464233398	-83.07003784	-393.2053528	401.9092062
1.531095792	-8.290359497	-84.19787598	-394.3251343	403.2992982
1.541003792	-2.6484375	-86.38299561	-389.2917786	398.7695136
1.550913792	-2.425018311	-82.31903076	-397.4107056	405.854127
1.560825792	-8.260955811	-86.21234131	-387.7680054	397.3220824
1.570736792	4.118484497	-83.18429565	-395.7183228	404.3879077
1.580649792	-9.564025879	-84.05587769	-392.3901978	401.4061889
1.590560792	-2.449417114	-85.91120911	-390.463562	399.8106161
1.600472792	-2.597869873	-82.83424377	-397.7536011	406.2956904
1.610384792	-7.729644775	-85.89292908	-388.036377	397.5041792
1.620296792	4.17767334	-83.01022339	-395.0397949	403.6887287
1.630209792	-11.53305054	-85.50712585	-392.3353271	401.7107028
1.640116792	-0.819046021	-84.74853516	-390.5891724	399.678479
1.650034792	-3.452072144	-83.394104	-397.050415	405.7283888
1.659946792	-6.484985352	-86.03173828	-387.6238403	397.1092502
1.669858792	2.738052368	-82.96365356	-395.5276184	404.1442337
1.679769792	-11.00149536	-86.34454346	-392.4777222	402.0138996
1.689680792	-0.189697266	-85.03175354	-391.1566162	400.2923101
1.699592792	-3.470245361	-83.22645569	-396.8479614	405.4959803
1.709503792	-5.252700806	-86.677948	-387.1310425	396.7506794
1.719415792	2.337692261	-82.30183411	-397.0297852	405.477135
1.729327792	-11.47027588	-86.5196991	-390.7902832	400.4176207
1.739238792	1.393280029	-84.87127686	-392.7943115	401.8612273
1.749146792	-4.505783081	-83.0383606	-395.0013428	403.6604169
1.759053792	-4.671844482	-86.67134094	-388.2359619	397.8201976
1.768961792	1.260665894	-82.72006226	-396.3703613	404.911918
1.778872792	-11.75764465	-86.0980072	-390.7703247	400.3155702
1.788783792	3.244796753	-84.80166626	-391.5425415	400.6337643
1.798694792	-5.694625854	-83.46551514	-394.7706909	403.5378785
1.808600792	-4.085159302	-86.30450439	-387.8531494	397.360317
1.818517792	0.084991455	-83.23008728	-397.6108704	406.2285796
1.828428792	-11.05973816	-85.46798706	-389.4105835	398.8329189
1.838344417	3.621231079	-83.91947937	-393.328064	402.1971634
1.848256417	-5.70526123	-84.05592346	-394.5792847	403.4733698
1.858168417	-3.85244751	-85.94578552	-388.7299194	398.1362451
1.868079417	-0.515609741	-83.11590576	-397.7921143	406.38293
1.877990417	-10.25386047	-86.29885864	-388.9057617	398.4975861
1.887901417	4.998291016	-82.48072815	-393.9509888	402.5238316
1.897808417	-7.785827637	-84.44075012	-393.2310181	402.2704227
1.907726417	-3.258087158	-85.82911682	-389.339447	398.7009624
1.917638417	-1.724258423	-82.68441772	-396.9789734	405.5021471
1.927550417	-8.238677979	-87.0010376	-388.7553101	398.4567071
1.937463417	4.157669067	-82.3924408	-393.4745483	402.0298754
1.947373417	-9.110580444	-84.56280518	-393.665863	402.7489074
1.957284417	-2.378082275	-86.16329956	-389.2218628	398.6520136
1.967197417	-2.920959473	-82.48594666	-397.4266663	405.9069086
1.977106417	-7.546234131	-86.6222229	-387.6911926	397.3220558
1.987012417	4.073425293	-82.96894836	-395.246582	403.8815418
1.996929417	-10.31976318	-84.63465881	-391.7199707	400.8915794
2.006841417	-1.566741943	-85.95013428	-390.5385132	399.8877474
2.016752417	-2.556686401	-82.77227783	-396.7857056	405.335272
2.026658417	-7.141189575	-86.17126465	-387.6382446	397.1648173
2.036575417	3.508407593	-83.46075439	-395.8553467	404.5731849
2.046487417	-12.03253174	-85.52868652	-392.4924927	401.8834344
2.056399417	-0.066040039	-84.92202759	-391.1126099	400.2259721
2.066309417	-3.802398682	-83.20115662	-396.9129028	405.5573241
2.076218417	-6.046081543	-85.63973999	-387.1425476	396.5476924
2.086130417	2.332260132	-83.13816833	-395.8008423	404.4449298
2.096041417	-11.16082764	-86.3285675	-391.4095459	400.9720916
2.105951417	0.852355957	-84.64398193	-391.8137817	400.853302
2.115863417	-3.657012939	-83.1552124	-396.4144287	405.0587147
2.125774417	-5.12663269	-86.5243988	-387.1884155	396.7714998
2.135686417	2.123443604	-82.2366333	-397.3083801	405.7355318
2.145600417	-11.59327698	-86.88127136	-390.62677	400.3398966
2.155512417	2.406494141	-83.99684143	-392.9767456	401.8606514
2.165424417	-4.632904053	-83.38098145	-394.8060913	403.5414497
2.175336417	-3.972702026	-86.66156006	-388.1021118	397.679843
2.185248417	0.568222046	-82.4959259	-397.1476746	405.62566
2.195155417	-10.76600647	-86.7336731	-391.1484985	400.7939431
2.205072417	4.451599121	-84.08755493	-392.2926331	401.228169
2.214979417	-5.817626953	-83.26324463	-395.1340942	403.8533956
2.224892417	-3.492523193	-86.15536499	-388.6463013	398.0965864
2.234810417	-0.535247803	-82.60643005	-398.1359253	406.6156954
2.244721417	-10.00595093	-86.23573303	-389.1103516	398.6772961
2.254628417	4.965484619	-84.16604614	-394.3187866	403.2318004
2.264540417	-6.104675293	-83.93743896	-394.4553528	403.3333436
2.274457417	-3.348739624	-86.04530334	-389.3292847	398.7383856
2.284369417	-0.50440979	-83.03399658	-398.1020203	406.6695434
2.294277417	-9.73878479	-86.30929565	-388.7770996	398.3613581
2.304188417	5.082046509	-82.74200439	-394.1495667	402.7728235
2.314105417	-8.573120117	-84.79956055	-393.4302673	402.5566285
2.324016417	-2.717178345	-85.53421021	-389.6007385	398.8887309
2.333925417	-2.102050781	-83.14233398	-396.7758789	405.3987721
2.343834417	-7.780105591	-86.29348755	-388.9527283	398.4862869
2.353742417	3.839279175	-82.49649048	-394.1931152	402.7513167
2.363654417	-9.213668823	-85.17274475	-393.7365112	402.9487913
2.373565417	-1.826675415	-85.75616455	-389.5768433	398.907976
2.383477417	-2.451248169	-82.39620972	-397.914917	406.3636612
2.393388417	-7.108306885	-86.53788757	-387.3356323	396.9486441
2.403300417	3.651794434	-82.8444519	-395.9362183	404.5269184
2.413211417	-10.62994385	-85.6594696	-390.9823303	400.3969569
2.423123417	-0.584213257	-85.69035339	-391.0033569	400.2834035
2.433035417	-3.057403564	-82.87515259	-396.2172241	404.8033193
2.442942417	-6.300354004	-86.71177673	-388.0644226	397.6840741
2.452859417	2.9243927	-82.89389038	-395.4150696	404.0210717
2.462769417	-12.09060669	-85.53302002	-391.973175	401.378936
2.472679417	0.94543457	-84.97930908	-391.3598022	400.4808006
2.482585417	-3.807022095	-83.54812622	-396.0812378	404.8149327
2.492501417	-5.122177124	-85.92648315	-387.755249	397.1948267
2.502412417	1.944839478	-83.36660767	-397.3706665	406.0261325
2.512322417	-11.4276886	-86.13014221	-390.8918457	400.4315528
2.522233417	1.057296753	-84.54759216	-392.1559753	401.1679476
2.532143417	-4.036026001	-83.50982666	-395.4402466	404.1820991
2.542050417	-4.42225647	-86.30819702	-387.8905029	397.4011871
2.551959417	1.414016724	-83.01623535	-397.8028259	406.3751753
2.561868417	-11.43002319	-87.16621399	-390.0209656	399.8061379
2.571779417	3.368942261	-83.15403748	-392.791687	401.5112117
2.581691417	-5.091964722	-83.49502563	-394.1898804	402.9677521
2.591602417	-3.812850952	-86.56871033	-388.5581665	398.1031628
2.601514417	-0.186660767	-82.51261902	-396.9958496	405.480051
2.611425417	-9.732162476	-87.01213074	-389.741333	399.4547941
2.621338417	4.208877563	-83.75032043	-392.396637	401.2567152
2.631250417	-6.363449097	-83.49687195	-394.7518921	403.5359679
2.641162417	-3.29624939	-86.4516449	-388.649353	398.1621175
2.651074417	-0.882553101	-82.80050659	-397.9040527	406.4287613
2.660985417	-9.450866699	-86.30479431	-389.0873108	398.6562076
2.670896417	5.091644287	-83.97320557	-395.0708008	403.9286592
2.680809417	-7.753463745	-84.03573608	-392.6054077	401.573315
2.690720417	-3.237762451	-86.31311035	-389.2486572	398.7166328
2.700631417	-1.146240234	-82.87612915	-397.4107056	405.9618646
2.710540417	-8.681137085	-85.60943604	-388.4334106	397.8502887
2.720452417	5.484649658	-83.27104187	-394.6560059	403.3825861
2.730363417	-9.540359497	-84.96572876	-393.319397	402.5050826
2.740274417	-1.836624146	-85.30926514	-389.9901733	399.2159556
2.750186417	-2.478042603	-82.95889282	-397.5206909	406.0923766
2.760097417	-7.61491394	-86.1683197	-388.3822021	397.8991093
2.770009417	3.585296631	-83.17098999	-394.8143311	403.4955067
2.779921417	-9.998138428	-85.44615173	-392.8311157	402.1408871
2.789834417	-1.608734131	-85.03851318	-390.5037231	399.6589728
2.799743417	-2.950744629	-82.7023468	-397.4657288	405.9893972
2.809660417	-6.644271851	-87.09954834	-387.6970825	397.4160357
2.819571417	3.354141235	-82.37423706	-396.5371094	405.0165976
2.829483417	-11.25669861	-86.25543213	-391.9519043	401.4884906
2.839391	-0.08934021	-85.40635681	-392.1155396	401.3089211
2.849302	-3.297866821	-83.25889587	-396.0941772	404.7635321
2.859213	-5.477600098	-86.77149963	-388.1038513	397.7233921
2.869124	2.445098877	-82.33757019	-396.12146	404.5956809
2.879031	-11.92643738	-85.6628418	-392.4950562	401.9113478
2.888948	1.845535278	-85.11650085	-391.5483398	400.6973012
2.898854	-4.425430298	-82.82321167	-395.8577576	404.4534992
2.90877	-4.400650024	-86.76495361	-387.5865479	397.2037953
2.918678	1.310348511	-83.12631226	-397.7036438	406.300245
2.928592	-11.36410522	-85.6771698	-390.0767822	399.5367522
2.93851	1.991317749	-84.6700592	-392.538269	401.5710111
2.948421	-4.461135864	-83.73655701	-395.5715942	404.3619652
2.958327	-4.69418335	-85.97660828	-388.3006287	397.7328133
2.968243	0.830474854	-83.30497742	-397.9156189	406.5430466
2.978155	-11.38093567	-86.61656189	-390.7561646	400.4027156
2.988066	4.051086426	-83.3664856	-393.609314	402.3613727
2.997977	-5.923950195	-84.41072083	-394.6531372	403.6227963
3.007884	-3.596115112	-85.96142578	-389.0150757	398.4156471
3.0178	-0.832794189	-83.11463928	-397.2766113	405.8786059
3.027711	-9.483459473	-86.44633484	-390.3433533	399.9135385
3.037622	4.203475952	-82.88793945	-393.4944153	402.1516313
3.047532	-6.897399902	-84.42649841	-394.8132019	403.7980586
3.057443	-3.187927246	-86.44364929	-389.0505371	398.5511107
3.067355	-1.302429199	-82.73851013	-398.3974609	406.9003493
3.077266	-8.569473267	-86.66763306	-388.2696228	397.917095
3.087177	4.757537842	-83.19802856	-395.4067993	404.0929139
3.097088	-8.906707764	-84.39033508	-392.6546021	401.7196717
3.106997	-2.768981934	-86.6942749	-390.1592407	399.6846228
3.116909	-2.621643066	-83.09295654	-397.4659119	406.0670678
3.126819	-8.505508423	-86.76036072	-388.4448853	398.1069363
3.136731	4.477172852	-83.3432312	-394.5361328	403.2677762
3.146642	-10.58369446	-84.94866943	-393.8471069	403.0432169
3.156553	-1.562545776	-85.75889587	-390.0861816	399.4048809
3.166465	-3.132202148	-83.2772522	-397.6455688	406.2842722
3.176377	-7.189926147	-86.31565857	-387.7086792	397.26579
3.186289	3.55430603	-83.40364075	-395.8953552	404.6009549
3.1962	-10.74964905	-85.32321167	-392.2867432	401.6024082
3.206113	-1.322692871	-85.49664307	-391.7512512	400.9743986
3.216026	-2.984603882	-83.36309814	-397.5083008	406.166423
3.225937	-6.528717041	-86.10945129	-387.503479	397.0093299
3.235849	3.061325073	-82.62966919	-395.8510132	404.3946817
3.24576	-12.17329407	-86.68464661	-391.5019531	401.1685386
3.255672	0.355026245	-84.70651245	-392.6691284	401.7018343
3.265582	-4.092285156	-83.41932678	-395.6184998	404.3383833
3.275493	-5.073043823	-86.46105957	-388.2954407	397.8374038
3.285404	1.330825806	-82.46311951	-396.6652222	405.1484119
3.295316	-11.61962891	-86.52996826	-392.2462158	401.8451754
3.305227	1.569061279	-84.34474182	-391.5792236	400.5630859
3.315138	-4.681549072	-82.80680847	-396.8521118	405.426298
3.325049	-4.899719238	-86.37394714	-388.4741211	397.9907144
3.33496	0.464385986	-82.53511047	-398.4624634	406.9208705
3.344872	-11.11915588	-86.1729126	-390.2724609	399.8274631
3.354785	3.245773315	-84.56497192	-394.8522949	403.8193957
3.364697	-5.48626709	-83.0791626	-394.7157593	403.4015084
3.374609	-3.984954834	-86.77574158	-389.0784302	398.6576652
3.384516	0.002990723	-82.75695801	-397.8079834	406.3248771
3.394432	-10.78263855	-85.99243164	-390.8455811	400.3388962
3.404342	4.919937134	-83.68203735	-394.2732544	403.0859565
3.414253	-6.947128296	-84.17152405	-394.6607056	403.5965567
3.424163	-3.337219238	-85.98452759	-389.1613159	398.5611695
3.434075	-1.222076416	-83.44024658	-398.0947266	406.7470707
3.443987	-9.258834839	-86.08943176	-389.5132446	399.0209068
3.453899	3.796722412	-83.26727295	-394.7369995	403.4416347
3.46381	-7.574768066	-85.00662231	-394.226532	403.3584776
3.473721	-3.249572754	-86.0486908	-389.7498779	399.148975
3.483633	-1.743682861	-83.07228088	-398.1878662	406.7648228
3.493544	-8.573440552	-86.93766785	-389.4655151	399.1428935
3.503456	4.880371094	-82.21157837	-395.4894409	403.9733401
3.513368	-9.147369385	-85.41963196	-393.2632751	402.5371927
3.523276	-1.906585693	-85.92243958	-391.3046265	400.6315157
3.533193	-2.901657104	-82.68447876	-397.717926	406.232312
3.543104	-6.910934448	-87.1178894	-389.7165222	399.3948615
3.553015	3.753417969	-82.51760864	-395.6843872	404.21452
3.562924	-10.79200745	-85.16650391	-393.8035278	403.0521298
3.572831	-1.108856201	-85.85636902	-390.9985657	400.3154057
3.582747	-3.212844849	-82.72166443	-397.2716064	405.8052802
3.592659	-6.218673706	-86.125	-387.9271851	397.4212984
3.602572	2.878234863	-83.18643188	-397.1868896	405.8148494
3.612483	-11.51806641	-85.37690735	-391.924469	401.2812873
3.622394	-0.415634155	-85.4879303	-392.4902954	401.6926574
3.632305	-3.276626587	-83.36895752	-396.0703735	404.7627208
3.642217	-5.963165283	-86.2538147	-388.3647461	397.8724116
3.652128	2.843017578	-83.4861145	-397.0019531	405.6951625
3.66204	-12.32176208	-85.88665771	-392.1359253	401.6203776
3.671951	1.81880188	-84.03009033	-392.482666	401.3813738
3.68186	-4.145217896	-83.62809753	-395.9014282	404.6588469
3.691772	-4.698898315	-86.21800232	-388.2718506	397.7570283
3.701683	1.541305542	-83.18955994	-397.2437744	405.8638871
3.711592	-10.73919678	-86.73736572	-391.9020081	401.5294321
3.7215	2.568603516	-83.98910522	-392.7818604	401.6694628
3.731408	-5.048629761	-83.90748596	-395.664917	404.4955889
3.741316	-4.26600647	-86.3482666	-388.1975708	397.7079028
3.751222	0.25793457	-82.38018799	-397.7894897	406.2302796
3.761133	-10.52755737	-87.34046936	-390.5539551	400.3393297
3.771044	4.069442749	-83.67733765	-394.5006104	403.2978909
3.780954	-6.054412842	-83.98156738	-394.3769226	403.26507
3.790865	-3.175079346	-86.69482422	-389.2033081	398.7546723
3.800776	-0.779846191	-82.35035706	-397.4649048	405.9070583
3.810681	-10.10508728	-86.57781982	-390.1799927	399.7977718
3.820598	5.058532715	-83.75363159	-393.7375488	402.5785848
3.830509	-7.750930786	-84.21188354	-394.3882446	403.3532022
3.840422167	-2.767623901	-86.58789063	-389.9049072	399.4132687
3.850333167	-1.826644897	-83.27420044	-398.2589722	406.876072
3.860243167	-9.104522705	-86.12849426	-388.6380615	398.1715117
3.870154167	4.632034302	-83.92068481	-395.3626709	404.1976974
3.880064167	-8.124572754	-84.53944397	-393.4556885	402.5174593
3.889975167	-2.794235229	-86.05366516	-390.0639038	399.4532389
3.899887167	-1.812088013	-83.12355042	-398.1159058	406.7051545
3.909798167	-8.246963501	-86.159729	-388.1465454	397.6798361
3.919711167	4.433044434	-83.29208374	-395.6843262	404.3801542
3.929622167	-10.96124268	-85.98376465	-393.1318359	402.5742131
3.939533167	-1.379089355	-85.3014679	-391.4892578	400.6770287
3.949445167	-2.72819519	-83.3719635	-397.1689758	405.8343538
3.959358167	-6.595932007	-86.09144592	-388.3583984	397.8410349
3.969270167	2.746536255	-82.67433167	-395.9527283	404.5011145
3.979181167	-10.61785889	-86.46563721	-393.0697937	402.6076354
3.989093167	-0.059646606	-85.35075378	-391.2332764	400.4350525
3.999003167	-3.255126953	-82.56349182	-397.4920959	405.9892762
4.008913167	-5.78994751	-86.59803772	-388.0175476	397.6057858
4.018824167	2.394882202	-82.25738525	-396.9264221	405.3672378
4.028735167	-11.78675842	-85.93638611	-391.5170593	401.0107204
4.038646167	1.179489136	-85.27346802	-392.9998169	402.1465052
4.048558167	-3.74180603	-82.91249084	-395.6616821	404.2729882
4.058468167	-5.05065918	-86.87794495	-388.5075684	398.1349233
4.068379167	2.109970093	-82.61894226	-397.1477661	405.655876
4.078290167	-11.77464294	-85.85784912	-392.1621704	401.6234311
4.088201167	2.568862915	-84.93054199	-392.1288452	401.2291456
4.098113167	-4.999313354	-83.50050354	-395.9102783	404.6508071
4.108024167	-3.873855591	-85.93844604	-388.6205444	398.0280779
4.117936167	1.062683105	-83.09640503	-398.0643921	406.6465321
4.127847167	-11.20567322	-85.81770325	-390.1273499	399.6118046
4.137759167	2.924697876	-84.30014038	-393.7740479	402.7071744
4.147673167	-5.253356934	-83.89613342	-395.3190308	404.1575127
4.157584167	-3.642196655	-85.89924622	-388.6908569	398.0860816
4.167496167	0.296035767	-83.12232971	-398.1722717	406.7561521
4.177403167	-10.31712341	-86.70431519	-389.9447327	399.6010208
4.187319167	5.212738037	-82.74961853	-394.5262451	403.1446764
4.197231167	-6.488677979	-84.67732239	-394.3877563	403.4278798
4.207143167	-3.052124023	-85.91514587	-389.8359375	399.2026878
4.217054167	-1.013336182	-82.98083496	-397.7241211	406.2897025
4.226966167	-8.591293335	-87.02659607	-390.6294556	400.2984016
4.236876167	4.715408325	-82.62524414	-394.5029297	403.0902226
4.246786167	-7.799606323	-84.38218689	-395.0604858	404.0469958
4.256697167	-2.700973511	-86.16513062	-389.8109741	399.2296589
