Time (s)	Magnetic Field x (uT)	Magnetic Field y (uT)	Magnetic Field z (uT)	Absolute field (uT)
12.91055554	-2.373916626	-82.65289307	-392.9259033	401.5319436
12.92046554	6.791870117	-82.93714905	-389.9359131	398.7163359
12.93037454	5.687286377	-80.53013611	-395.162262	403.3245112
12.94028354	1.521484375	-84.08181763	-388.0927124	397.0995094
12.95019254	11.47721863	-80.38842773	-393.8895264	402.1728296
12.96010154	-3.943603516	-83.91331482	-393.377655	402.2474063
12.97000954	8.576095581	-81.69013977	-390.3865356	398.9341745
12.97991854	4.468215942	-80.72572327	-395.253418	403.4375686
12.98982754	2.595214844	-83.62341309	-388.2194824	397.1321907
12.99973554	9.942733765	-80.03329468	-394.2606812	402.4247394
13.00964454	-2.71496582	-84.03161621	-392.2914429	401.1997753
13.01955354	9.153823853	-81.34570313	-390.4772949	398.9654543
13.02946054	4.066436768	-80.76446533	-394.8619995	403.0576056
13.03936754	3.175384521	-84.13668823	-387.7697144	396.805263
13.04927554	9.405197144	-79.62748718	-396.0584717	404.0931915
13.05918354	-2.960830688	-85.20806885	-391.2017212	400.3847752
13.06909154	11.45161438	-80.35652161	-391.4196777	399.7470127
13.07899954	2.597564697	-81.05633545	-393.2756348	401.5502481
13.08890854	4.323867798	-84.15242004	-388.9293213	397.9526889
13.09881654	7.854446411	-79.5151062	-395.5121155	403.502389
13.10872454	-1.494674683	-84.71549988	-391.3016357	400.3697293
13.11863254	12.21788025	-80.47302246	-390.7039185	399.0923901
13.12854154	1.211364746	-81.15341187	-394.5544434	402.8157798
13.13845054	4.667831421	-84.11999512	-388.5445557	397.5736837
13.14835954	6.855224609	-79.75398254	-396.2543945	404.2588738
13.15826854	-0.964096069	-84.63653564	-389.0134277	398.115209
13.16817754	12.88635254	-80.30456543	-392.9613342	401.289785
13.17808754	-0.410110474	-81.61906433	-392.8528442	401.2420679
13.18799654	5.448348999	-83.77505493	-389.2342529	398.1849419
13.19790454	6.384994507	-79.70825195	-395.5748901	403.5760985
13.20781254	-0.04888916	-84.68836975	-389.2225342	398.3293907
13.21772054	12.76531982	-80.34593201	-392.1901855	400.5390915
13.22762954	-2.339248657	-82.53012085	-394.0584106	402.6148581
13.23753854	7.007232666	-82.51963806	-389.9993286	398.6954581
13.24744854	5.177474976	-80.40466309	-395.7561035	403.8744973
13.25735654	1.062728882	-83.82971191	-387.669281	396.6308377
13.26726454	11.59768677	-80.27531433	-393.3015747	401.5778394
13.27717354	-2.445922852	-83.2303772	-392.3725281	401.1103078
13.28708154	7.010192871	-82.8008728	-390.7172852	399.4560355
13.29698954	5.075408936	-80.30123901	-394.7600708	402.8766092
13.30689654	1.804244995	-83.99073792	-387.2387695	396.2468473
13.31680154	11.15158081	-79.52989197	-394.5606079	402.650512
13.32670754	-3.98614502	-84.46017456	-393.045105	402.0371438
13.33661454	9.25730896	-81.31144714	-390.7775879	399.2547713
13.34652254	4.278045654	-80.48652649	-394.5262451	402.6752298
13.35643254	3.314727783	-83.27481079	-388.1504517	396.9967943
13.36634154	9.332382202	-79.19247437	-394.6977234	402.6721175
13.37625054	-2.488693237	-84.60279846	-392.4280396	401.4518568
13.38615854	10.33996582	-80.99893188	-390.3427734	398.7922048
13.39606754	3.580307007	-80.54862976	-395.1252136	403.2676962
13.40597554	3.794281006	-84.17767334	-387.7640991	396.8139033
13.41588354	8.865982056	-79.28414917	-395.3845215	403.3528254
13.42579254	-2.251663208	-84.85438538	-390.617157	399.7337865
13.43570154	12.26933289	-80.30519104	-392.1636353	400.4894219
13.44561054	2.045501709	-80.93266296	-393.06604	401.3168223
13.45552054	4.591430664	-83.73551941	-388.7265625	397.6695347
13.46542854	7.801773071	-79.27215576	-395.7772217	403.7134523
13.47533854	-1.153610229	-84.34642029	-391.09375	400.0874538
13.48524854	13.2118988	-80.59954834	-390.5355225	398.9847563
13.49515854	0.764678955	-81.75762939	-394.4992065	402.8827604
13.50506854	5.582366943	-83.71055603	-389.230011	398.1690865
13.51497854	6.657318115	-80.24569702	-396.3847656	404.4806228
13.52488754	-0.301712036	-83.85122681	-388.3970947	397.3454699
13.53479554	12.92462158	-80.53356934	-393.1371155	401.5090201
13.54470454	-0.503921509	-82.30776978	-392.9759521	401.5033273
13.55461354	5.71585083	-83.64752197	-390.0667114	398.9757113
13.56452254	6.28187561	-80.03153992	-395.4509277	403.5169706
13.57443254	0.215194702	-84.21069336	-388.5019531	397.5239046
13.58434154	12.53053284	-80.30351257	-392.8348694	401.1544628
13.59425054	-2.819778442	-83.57192993	-394.0358887	402.8107498
13.60415554	7.35218811	-82.41586304	-390.260376	398.9355715
13.61406054	5.48097229	-81.14108276	-395.4598999	403.7356175
13.62396554	1.82749939	-83.71852112	-388.4281311	397.351914
13.63387354	11.38929749	-79.91931152	-393.9538269	402.1398142
13.64378054	-2.389724731	-84.03797913	-393.246521	402.1329618
13.65368854	7.750289917	-82.13896179	-390.0467529	398.676994
13.66359554	5.203826904	-80.66514587	-395.3460083	403.5249829
13.67350354	2.596878052	-83.91342163	-387.6634521	396.649919
13.68341054	11.0027771	-79.36109924	-394.8367004	402.8836869
13.69331854	-3.039794922	-85.13844299	-392.3409424	401.4837604
13.70322554	10.33058167	-81.10629272	-391.5944824	400.038986
13.71313454	4.156951904	-80.75993347	-393.7834473	402.0010578
13.72304354	3.681777954	-83.85688782	-388.7543335	397.712792
13.73295154	8.974441528	-79.29608154	-394.8205872	402.8047979
13.74286104	-2.134170532	-84.6499939	-391.9248962	400.9679544
13.75277004	11.7096405	-81.1416626	-390.4454956	398.9596096
13.76267804	3.211959839	-80.27947998	-395.3400269	403.4214278
13.77258504	4.497360229	-84.22122192	-388.1763306	397.2333119
13.78249404	8.046737671	-79.45306396	-396.3251953	404.2909841
13.79240504	-1.719894409	-84.37458801	-390.0296021	399.0552839
13.80231404	12.77278137	-80.53318787	-392.3563843	400.7396544
13.81222404	1.447998047	-80.68902588	-392.8209839	401.0251127
13.82213304	4.666687012	-83.84996033	-389.4169922	398.369411
13.83204404	7.727081299	-79.94697571	-395.4867859	403.5604348
13.84195404	-1.264633179	-84.09991455	-389.8184509	398.7891919
13.85186304	13.25775146	-80.49028015	-390.8387451	399.2610397
13.86177304	-0.04246521	-81.81512451	-394.5803223	402.9731345
13.87168204	5.821411133	-83.29559326	-389.0942383	397.9527245
13.88159004	6.336242676	-80.20281982	-396.5273438	404.6066913
13.89149904	-0.046051025	-83.88209534	-388.6260071	397.5756298
13.90140804	12.45187378	-80.46580505	-392.458252	400.8157613
13.91131604	-0.941467285	-82.44241333	-393.3894653	401.9364493
13.92122304	5.657974243	-82.53016663	-389.9656982	398.6433078
13.93113204	5.789962769	-80.07489014	-396.006012	404.0622145
13.94104004	0.899475098	-83.90705872	-387.6453857	396.6234343
13.95094804	12.22053528	-79.63711548	-393.1086426	401.2802219
13.96085804	-3.021408081	-84.03762817	-392.9580383	401.8550382
13.97076704	7.609146118	-81.48223877	-390.3476563	398.8339844
13.98067404	5.132553101	-80.04470825	-395.0585632	403.1187999
13.99058104	2.282943726	-83.78640747	-388.6227112	397.5587825
14.00048904	10.7089386	-79.52404785	-393.9041138	401.9940378
14.01039804	-2.402359009	-84.30470276	-393.3435059	402.2836907
14.02030604	9.021835327	-81.6655426	-389.9299316	398.4921655
14.03021304	4.615386963	-80.01663208	-395.436615	403.4774835
14.04012004	3.16494751	-83.86004639	-388.1243896	397.0932713
14.05002804	9.812652588	-78.95074463	-395.350708	403.2761964
14.05993504	-2.967330933	-84.44625854	-391.5953979	400.6082018
14.06984304	10.6607666	-81.24996948	-391.3783569	399.865262
14.07975104	3.331253052	-80.25172424	-393.6532593	401.7640166
14.08966004	3.848709106	-84.18824768	-388.6958923	397.7272562
14.09956804	8.831787109	-79.13386536	-395.0140381	402.9593769
14.10947604	-2.160476685	-84.11453247	-391.7858276	400.7194242
14.11938504	12.68014526	-81.07313538	-389.4596252	398.0106017
14.12929304	2.169067383	-80.89364624	-394.0517578	402.2751231
14.13920204	4.60774231	-83.78547668	-388.2730103	397.2369166
14.14911004	7.831558228	-80.02166748	-396.2888794	404.3632977
14.15901804	-1.740524292	-84.27897644	-389.4576416	398.4761347
14.16892204	12.81434631	-80.89398193	-392.5860596	401.0384744
14.17882804	1.199020386	-81.30395508	-393.7662964	402.0742058
14.18873504	4.728744507	-83.45097351	-389.1790771	398.0537402
14.19864404	7.163101196	-79.80853271	-396.1155396	404.1388778
14.20855404	-0.864379883	-83.62405396	-389.7762451	398.6467745
14.21846304	13.25917053	-80.04647827	-391.6363525	399.9528434
14.22837204	-1.259628296	-82.82820129	-393.6188354	402.2410785
14.23828004	6.207183838	-82.3510437	-389.5234985	398.1818422
14.24818904	6.130187988	-80.12600708	-395.8708496	403.9449044
14.25809804	0.276367188	-83.88679504	-388.2719116	397.2305982
14.26800704	11.90054321	-80.45658875	-392.765686	401.0982046
14.27791604	-1.391738892	-83.5761261	-393.7329102	402.5077767
14.28782504	6.593078613	-82.73448181	-389.8881226	398.6241479
14.29773304	5.417739868	-80.38825989	-396.2454834	404.3539382
14.30764104	1.127960205	-83.80065918	-387.7147827	396.6693529
14.31755004	11.25141907	-79.40138245	-393.6500244	401.7356291
14.32745804	-3.593704224	-84.73173523	-392.6516724	401.7060088
14.33736604	8.29624939	-82.30924988	-390.901001	399.5587978
14.34727404	4.369003296	-80.78370667	-394.5825195	402.7908392
14.35718304	2.9480896	-84.28341675	-388.3427124	397.3945745
14.36709304	9.936203003	-79.34986877	-394.3016052	402.3293249
14.37699904	-2.984985352	-84.44639587	-393.0481567	402.028553
14.38690704	9.83807373	-82.16529846	-390.0890503	398.7698473
14.39681504	3.667755127	-80.59779358	-395.0095215	403.1649524
14.40672304	3.454055786	-84.35317993	-387.2521667	396.347865
14.41663204	9.013000488	-79.30831909	-395.4573364	403.4322106
14.42654104	-2.961212158	-84.0585022	-390.6127319	399.5658981
14.43645004	11.30407715	-81.2447052	-391.7035217	400.2001165
14.44635804	3.139907837	-80.65696716	-393.7797852	401.9675666
14.45626804	4.052261353	-83.8901825	-388.6902161	397.6607444
14.46617604	8.589920044	-79.42327881	-395.0523682	403.0486541
14.47608404	-2.155731201	-83.64692688	-391.0740967	399.9254989
14.48599204	12.86102295	-80.97177124	-390.5007324	399.0146058
14.49590104	1.122360229	-81.28829956	-394.2214355	402.5165681
14.50581004	4.928588867	-83.31816101	-388.7200928	397.5795738
14.51571904	7.518310547	-79.94076538	-396.0946655	404.1510052
14.52562704	-0.763183594	-83.45121765	-389.2434692	398.0893951
14.53553504	13.08973694	-80.21110535	-392.1127319	400.4466971
14.54544304	0.81388855	-81.93382263	-394.1156006	402.5430664
14.55535104	5.285324097	-83.28416443	-389.4492493	398.2899753
14.56526004	6.90171814	-80.07676697	-396.2645874	404.3334584
14.57516904	-0.379745483	-83.86721802	-389.0611572	397.9980383
14.58507904	13.10371399	-79.33959961	-391.9555054	400.1194791
14.59498704	-1.679519653	-83.07696533	-393.197876	401.8820382
14.60489504	6.758850098	-82.72810364	-389.9232178	398.6599264
14.61480404	6.196121216	-80.35263062	-395.1555786	403.290055
14.62471304	1.273910522	-83.80148315	-389.0189514	397.9447901
14.63462104	11.65328979	-79.41113281	-392.9313965	401.0448971
14.64453004	-1.519958496	-83.88459778	-393.6968994	402.5371842
14.65443904	7.61390686	-82.54374695	-389.8715515	398.5865884
14.66434904	5.342041016	-79.81365967	-395.809967	403.8121936
14.67425904	2.156951904	-84.29026794	-387.9781494	397.0346913
14.68416904	11.30070496	-78.99713135	-394.3164673	402.3104884
14.69407804	-3.221450806	-84.06759644	-392.2532043	401.1736717
14.70398704	9.401031494	-82.0907135	-391.0984192	399.7314575
14.71389704	4.663864136	-80.19677734	-394.7260132	402.8174527
14.72380704	3.378570557	-83.91590881	-388.7588806	397.726994
14.73371704	10.38504028	-79.51965332	-394.6360474	402.7019173
14.743627	-2.783660889	-83.74252319	-393.1931152	402.0216223
14.753536	11.13967896	-81.44030762	-389.5798035	398.1570537
14.763445	3.661102295	-80.15823364	-394.8918457	402.9619286
14.773354	4.117706299	-83.90203857	-388.0196533	397.0085124
14.783262	9.152664185	-79.54389954	-396.2312622	404.2402953
14.793171	-2.299926758	-83.7822876	-390.5667419	399.4585602
14.80308	12.03590393	-81.13554382	-392.1065674	400.5938088
14.81299	2.965209961	-81.14308167	-394.0737	402.351927
14.822899	4.137878418	-84.02293396	-389.2460938	398.2329682
14.832807	8.217269897	-79.43614197	-395.7280884	403.7057643
14.842715	-2.394226074	-83.40724182	-390.3583984	399.1768775
14.852624	13.22270203	-80.14759827	-390.8185425	399.1711544
14.862533	0.609146118	-81.80752563	-393.7092285	402.1191352
14.872443	4.985717773	-83.21170044	-389.0101929	397.8416452
14.882352	7.106246948	-80.04554749	-395.9269409	403.9999146
14.892262	-0.642868042	-83.55574036	-389.4554443	398.3183628
14.902172	12.36984253	-79.71435547	-391.8311768	400.0488252
14.912079	0.280380249	-81.77609253	-393.6411743	402.0457462
14.921986	5.239379883	-82.94778442	-389.0483398	397.8270941
14.931892	6.538070679	-80.05973816	-396.4078979	404.4644973
14.941797	0.471740723	-84.14424133	-388.2231445	397.2375685
14.951703	12.73040771	-78.76402283	-392.7180481	400.7409386
14.961607	-1.576919556	-83.6789093	-393.3892822	402.193702
14.971513	7.149551392	-82.63771057	-390.1545715	398.8742872
14.98142	5.874404907	-80.21192932	-395.0410767	403.1450291
14.991326	2.005752563	-84.17765808	-388.3932495	397.4156734
15.001231	11.46763611	-79.25221252	-392.6474915	400.7299245
15.011139	-2.528930664	-83.96937561	-393.6724548	402.5360272
15.021047	8.549880981	-82.6940155	-389.3959961	398.1716244
15.030956	4.895721436	-79.85897827	-395.5015259	403.5131739
15.040866	2.934585571	-84.51289368	-387.7142944	396.8292014
15.050776	10.67974854	-79.34924316	-394.6579895	402.6975144
15.060687	-3.226409912	-83.71832275	-391.3184814	400.186608
15.070598	10.05427551	-82.09527588	-391.1179199	399.7673699
15.080509	4.14125061	-80.33493042	-394.5603333	402.676927
15.090418	3.409866333	-84.19752502	-388.2703247	397.3093196
15.100327	9.923568726	-79.29350281	-394.4928589	402.5053447
15.110236	-2.926101685	-83.30229187	-392.2673035	401.0255245
15.120145	12.18382263	-80.97442627	-389.5815125	398.0942829
15.130055	2.981933594	-80.18084717	-394.2170715	402.2995894
15.139965	4.559875488	-82.97247314	-388.0137939	396.8122075
15.149873	8.89692688	-80.11828613	-396.3373413	404.4519541
15.159783	-2.008758545	-83.36364746	-390.586853	399.3890617
15.169694	12.8122406	-80.65245056	-391.2779236	399.7091252
15.179605	2.784423828	-81.02659607	-393.9780884	402.2335098
15.189515	4.224121094	-83.30104065	-388.6100464	397.4602807
15.199425	8.223022461	-80.24942017	-395.6541748	403.7942714
15.209334	-1.177734375	-83.97558594	-390.0426636	398.9819112
15.219244	13.57763672	-79.27825928	-391.7452087	399.9171204
15.229154	0.438537598	-82.62223816	-394.2189331	402.7843018
15.239065	5.433868408	-83.18177795	-389.105072	397.9340299
15.248974	6.459899902	-80.5300293	-395.5712891	403.7368706
15.258885	0.016082764	-84.03996277	-389.2423706	398.2114246
15.268794	11.92602539	-79.06744385	-391.739624	399.817238
15.278704	-0.299545288	-82.66748047	-393.4613647	402.0520459
15.288614	6.122497559	-82.97558594	-389.0916443	397.8878491
15.298523	6.322555542	-80.09370422	-395.958252	404.0271197
15.308431	1.075866699	-84.69413757	-387.8603821	397.0011718
15.31834	12.04122925	-78.91358948	-392.7511597	400.7815106
15.328248	-2.513885498	-83.39674377	-392.6265564	401.3937584
15.338157	7.268661499	-82.99420166	-390.9152832	399.6944203
15.348065	5.236633301	-79.86291504	-395.0314941	403.0575503
15.357973	2.13067627	-84.24542236	-388.0684814	397.1133053
15.36788	10.88471985	-79.4105072	-393.2070923	401.2933132
15.377788	-3.285125732	-83.74594116	-393.7271118	402.5483987
15.387697	8.792266846	-82.99591064	-389.561676	398.4017126
15.397605	4.487579346	-79.91113281	-394.7895508	402.820949
15.407513	3.312545776	-84.32873535	-387.9378662	397.0114565
15.41742	10.37155151	-79.86349487	-395.4487305	403.565912
15.427328	-3.312164307	-83.84706116	-390.9747925	399.878217
15.437237	10.18457031	-82.23796082	-390.8752441	399.562591
15.447146	4.484741211	-80.76333618	-394.0123291	402.2294679
15.457054	3.28012085	-84.09902954	-388.0623169	397.0840815
15.466964	9.776977539	-80.17663574	-395.2859192	403.4536406
15.476872	-2.862228394	-83.99307251	-391.8548584	400.7658402
15.486782	12.47836304	-80.79589844	-389.8500366	398.3299359
15.496692	2.855758667	-81.45281982	-393.743927	402.0907824
15.506601	4.777770996	-83.1471405	-388.2879639	397.1193989
15.516508	8.449645996	-79.75758362	-395.5229492	403.5728832
15.526418	-1.33114624	-83.33537292	-389.5827637	398.3984012
15.536329	12.12042236	-80.27639771	-390.6166077	398.9643328
15.546239	2.203689575	-81.5743866	-392.8141479	401.2009367
15.556148	4.865371704	-83.19277954	-387.9779053	396.8268708
15.566057	7.94430542	-79.9017334	-396.6696777	404.7150012
15.575966	-0.809402466	-84.16488647	-389.5021362	398.4925311
15.585875	13.4969635	-78.87336731	-391.4337158	399.5291353
15.595786	0.033905029	-82.68553162	-392.9547119	401.5598385
15.605696	6.102005005	-83.17448425	-389.4961853	398.324626
15.615605	6.645278931	-79.69581604	-395.3344116	403.3421374
15.625513	0.743652344	-84.20788574	-388.9498596	397.9616996
15.635422	12.42437744	-79.15818787	-391.9623108	400.0685403
15.645329	-1.12310791	-82.65023804	-394.0397949	402.6160494
15.655239	7.020965576	-83.43302917	-389.7633667	398.6550468
15.665148	5.856323242	-79.56269836	-395.3051147	403.2749103
15.675058	1.803497314	-84.52108765	-388.019043	397.1219518
15.684968	11.85508728	-79.0856781	-393.7796631	401.817758
15.694878	-2.807373047	-83.02226257	-392.4194336	401.1154314
15.704788	8.230285645	-82.73786926	-390.3777466	399.1341599
15.714697	5.706054688	-79.97924805	-394.6592407	402.7221815
15.724608	2.19708252	-84.29725647	-388.1854858	397.2390037
15.734517	10.95440674	-79.49404907	-393.6333008	401.7293596
15.7444275	-3.395339966	-83.22099304	-393.0092468	401.7381362
15.7543385	9.815246582	-81.68606567	-389.8753052	398.4616744
15.7642445	4.388671875	-80.15725708	-394.7541504	402.834067
15.7741565	3.602539063	-83.76066589	-387.4082642	396.3760722
15.7840665	10.44499207	-79.62890625	-395.57724	403.6473874
15.7939775	-2.526672363	-83.10667419	-391.4587402	400.1912651
15.8038875	10.85308838	-81.54629517	-391.4159851	399.9675752
15.8137975	4.243606567	-80.44804382	-394.0088196	402.1602241
15.8237075	3.694412231	-83.24961853	-388.3323669	397.1727268
15.8336185	10.16044617	-79.82052612	-395.9223633	404.0161739
15.8435295	-2.201904297	-83.57783508	-391.6470337	400.4715994
15.8534405	12.49386597	-79.59507751	-390.5273743	398.7519318
15.8633515	2.727325439	-81.21659851	-393.6734009	401.9730348
15.8732625	5.054580688	-82.9503479	-388.5841064	397.3712581
15.8831735	8.204223633	-79.9412384	-395.5755615	403.6557144
15.8930845	-0.624572754	-83.57247925	-390.3516846	399.1981801
15.9029955	11.98846436	-79.57901001	-391.3483582	399.5373318
15.9129055	1.87852478	-81.5284729	-394.0168457	402.3676123
15.9228165	5.382278442	-83.33842468	-388.2823486	397.1617356
15.9327255	7.357025146	-79.4339447	-396.3549194	404.3032272
15.9426355	0.297714233	-84.59924316	-389.1810608	398.2700323
15.9525465	13.112854	-78.96151733	-392.5728455	400.649856
15.9624565	-0.133773804	-82.08877563	-393.0778198	401.5579129
15.9723675	6.641723633	-83.38920593	-389.8817749	398.7551511
15.9822785	6.543197632	-79.36517334	-395.0458984	402.9924392
15.9921905	1.123321533	-84.2368927	-389.2157288	398.2285769
16.0021015	12.77555847	-79.50357056	-391.8726807	400.0602836
16.0120115	-1.660171509	-82.32313538	-394.6439819	403.1423164
16.0219215	7.633087158	-83.17179871	-389.4415894	398.2970796
16.0318315	5.726074219	-79.88182068	-395.4755859	403.5031998
16.0417415	2.177200317	-84.05180359	-387.5587158	396.5743362
16.0516505	12.29307556	-79.82415771	-394.5168762	402.6991203
16.0615605	-2.734619141	-82.91957092	-392.0934448	400.7747533
16.0714705	8.478378296	-82.50259399	-390.921936	399.6229735
16.0813805	5.864868164	-80.07695007	-394.1043396	402.2001307
16.0912905	2.805801392	-83.37065125	-388.1651611	397.0273672
16.1012005	11.40605164	-80.08642578	-394.1060181	402.3226157
16.1111105	-3.319961548	-83.2880249	-392.8141479	401.560546
16.1210215	10.60887146	-81.12181091	-390.6826782	399.1569258
16.1309315	4.518417358	-80.84121704	-394.7562561	402.9742178
16.1408385	3.683242798	-83.30075073	-387.7339783	396.5983097
16.1507545	9.959823608	-80.01049805	-395.0856323	403.2288863
16.1606655	-2.209075928	-83.77787781	-390.7697144	399.6555798
16.1705765	10.7562561	-80.84480286	-390.8216858	399.240741
16.1804875	3.964645386	-80.98344421	-393.925354	402.1830692
16.1903965	4.193588257	-83.43688965	-387.7965393	396.6931517
16.2003065	9.377258301	-79.59379578	-396.2875977	404.3104814
16.2102165	-1.843719482	-84.60020447	-390.9365845	399.9900086
16.2201275	12.95692444	-79.29975891	-391.5316467	399.6915862
16.2300385	2.344711304	-81.19662476	-393.326355	401.6267061
16.2399485	5.000045776	-82.88955688	-389.0333252	397.7971936
16.2498585	7.500091553	-79.1078186	-395.4078369	403.313347
16.2597685	-0.478500366	-84.4055481	-390.3897095	399.4103789
16.2696805	12.78909302	-79.44979858	-390.7415771	398.9421155
16.2795895	0.547363281	-81.41464233	-394.738739	403.0475352
16.2894995	5.781036377	-83.58436584	-388.8881836	397.8112441
16.2994095	6.82232666	-79.35191345	-396.4854431	404.4057083
16.3093195	0.513244629	-84.11030579	-389.0596924	398.0480514
16.3192295	12.92416382	-79.75108337	-393.4730225	401.6818252
16.3291405	-1.233078003	-81.26618958	-392.6951599	401.0177087
16.3390505	6.793457031	-83.16812134	-390.5691833	399.3837433
16.3489605	6.150024414	-79.08961487	-395.4572144	403.3353423
16.3588705	0.394271851	-83.86225891	-389.0509644	397.9870435
16.3687805	12.2411499	-79.73838806	-391.8851318	400.1025029
16.3786905	-3.216461182	-82.24655151	-393.6873169	402.1996324
16.3886005	7.868988037	-82.53152466	-389.9915161	398.7063533
16.3985105	5.137832642	-80.06555176	-395.1795654	403.2415887
16.4084215	1.813583374	-83.4100647	-387.4453735	396.3261857
16.4183325	11.49519348	-80.01992798	-394.0408325	402.2480653
16.4282435	-2.520812988	-82.87167358	-392.0552368	400.7260629
16.4381555	8.204360962	-81.98823547	-390.3391113	398.9411036
16.4480665	5.577316284	-80.37503052	-394.88797	403.0232758
16.4579775	2.702926636	-83.25796509	-387.7243958	396.5720636
16.4678885	11.02514648	-79.51498413	-394.9030762	402.9796845
16.4777985	-3.231018066	-84.24581909	-392.4422607	401.395971
16.4877095	10.68673706	-80.68251038	-390.7167358	399.1032968
16.4976215	4.410018921	-80.48887634	-394.2576294	402.4139483
16.5075305	3.806793213	-83.20042419	-388.5080566	397.3352644
16.5174405	9.613891602	-79.45547485	-395.1792603	403.202489
16.5273525	-1.472167969	-83.97161865	-391.9012146	400.7991542
16.5372625	11.60827637	-80.15840149	-390.5015259	398.8126918
16.5471745	3.81137085	-80.16777039	-394.7069397	402.7840193
16.5570845	4.744842529	-83.25749207	-388.0057373	396.8661937
16.5669965	8.844238281	-78.41714478	-396.3432007	404.1230034
16.5769075	-0.638305664	-84.01277161	-390.3580933	399.2968748
16.5868175	12.92803955	-79.68797302	-392.435791	400.653413
16.5967295	1.64201355	-80.50767517	-392.9291382	401.0953622
16.6066405	5.303253174	-83.31091309	-389.1269836	397.9807057
16.6165525	7.663787842	-78.97712708	-395.4937744	403.3750684
16.6264635	-0.37953186	-83.9941864	-389.6807861	398.6305087
16.6363745	13.34944153	-79.92279053	-390.2260742	398.5501838
16.6462865	0.301696777	-81.02923584	-394.489502	402.7254589
16.6561975	6.179595947	-82.98175049	-389.0266113	397.8264228
16.6661095	6.897445679	-79.42608643	-395.8540649	403.8025739
16.6760215	0.796157837	-83.52781677	-388.1329651	397.0198089
16.6859335	12.79455566	-79.8419342	-392.9104309	401.1446645
16.6958455	-0.87852478	-81.91067505	-392.3682251	400.8278366
16.7057565	6.634994507	-82.55255127	-390.0984802	398.7928925
16.7156685	6.753158569	-79.56097412	-395.4615479	403.4419284
16.7255805	1.688110352	-83.12342834	-388.6307068	397.4244335
16.7354915	12.73414612	-79.41247559	-392.7625122	400.9125725
16.74540187	-2.990142822	-83.09727478	-393.8106079	402.4933452
16.75531088	8.241531372	-81.68225098	-390.1767273	398.720192
16.76522188	5.56072998	-80.00306702	-395.3180237	403.3704901
16.77513588	2.637435913	-83.3215332	-387.9292908	396.7852928
16.78504588	11.16093445	-79.88195801	-393.9620972	402.1340917
16.79495588	-1.992080688	-83.7212677	-392.9677429	401.7920681
16.80486588	8.705703735	-81.54077148	-390.1696167	398.694139
16.81477688	5.260345459	-80.26538086	-394.798645	402.9096334
16.82468788	3.081054688	-83.55778503	-387.1525269	396.0788752
16.83459888	10.53030396	-78.93389893	-395.1542969	403.098457
16.84451088	-2.792877197	-84.61004639	-392.3374634	401.3668463
16.85442188	11.17524719	-80.84564209	-391.5397339	399.9553315
16.86433388	4.420547485	-80.1446991	-393.6784363	401.7778307
16.87424488	4.305130005	-83.87945557	-388.815033	397.7831408
16.88415588	9.516860962	-79.01068115	-395.0167236	402.9534344
16.89406388	-1.634094238	-84.13861084	-392.2432251	401.1691959
16.90397488	12.69468689	-80.72157288	-389.9522705	398.4217623
16.91388588	2.893814087	-80.04977417	-394.7558289	402.8008254
16.92379788	5.264266968	-83.96490479	-387.9788208	396.9954447
16.93370988	8.145248413	-79.40756226	-396.4796143	404.4353972
16.94361988	-0.816268921	-83.69128418	-389.8980713	398.7798933
16.95353088	13.57188416	-80.25897217	-392.9395142	401.2818965
16.96344088	2.015579224	-80.66647339	-393.2719421	401.4647718
16.97335288	5.386444092	-83.21234131	-389.2886963	398.1193246
16.98326388	8.169799805	-79.49504089	-395.7163391	403.7048776
16.99317488	-0.533004761	-83.46766663	-389.9823914	398.814996
17.00308588	13.69793701	-79.9813385	-391.5786133	399.89806
17.01299588	-0.034667969	-81.80900574	-394.0121765	402.4155935
17.02290388	6.384216309	-82.16549683	-388.8695068	397.5065036
17.03281488	6.849395752	-79.81533813	-396.2296143	404.2465951
17.04272388	0.554992676	-82.82507324	-388.3594666	397.0936615
17.05263088	12.27232361	-79.63018799	-393.09552	401.2675724
17.06253788	-0.544219971	-82.46566772	-393.9546509	402.4936639
17.07244488	6.621582031	-82.39642334	-389.8136292	398.4817203
17.08235388	6.214385986	-79.71902466	-396.525116	404.5069951
17.09226488	1.308303833	-83.43702698	-388.4483032	397.3103741
17.10217588	12.19351196	-78.99868774	-394.2111511	402.2336461
17.11208588	-2.794937134	-84.03599548	-393.5818787	402.4631106
17.12199488	8.352218628	-81.99188232	-390.8156738	399.4112157
17.13190288	5.655853271	-80.24143982	-395.6828003	403.7766162
17.14181388	2.964508057	-83.79031372	-389.098938	398.0296327
17.15172288	10.69976807	-78.83258057	-394.3384399	402.2833156
17.16163288	-2.323928833	-84.17391968	-393.3742371	402.2858931
17.17154288	9.871414185	-81.66877747	-390.5527954	399.1224374
17.18145288	4.486282349	-79.86557007	-395.9568787	403.9560444
17.19136188	4.075653076	-83.89076233	-388.2636108	397.2441346
17.20127188	10.37464905	-78.72244263	-395.3518677	403.2467676
17.21118188	-2.408218384	-83.94239807	-391.4751892	400.3810054
17.22109287	11.95910645	-81.18759155	-392.5604858	401.0463568
17.23100388	4.189697266	-79.87573242	-394.0033875	402.0402412
17.24091688	4.619400024	-83.77345276	-388.8436279	397.792279
