Time (s)	Magnetic Field x (uT)	Magnetic Field y (uT)	Magnetic Field z (uT)	Absolute field (uT)
1.589367917	-9.097593307	7.897556305	-50.55371094	51.96936876
1.599430917	-17.44166374	5.426704407	-51.60009766	54.73783731
1.609493917	-12.03408241	6.575332642	-49.22045898	51.0950851
1.619556917	-12.56423759	7.69468689	-51.96774292	54.01587338
1.629620917	-14.60767365	5.984661102	-48.20181274	50.72095277
1.639683917	-9.925485611	8.228126526	-50.94610596	52.55209837
1.649746917	-17.10954857	5.528079987	-51.30639648	54.36582236
1.659809917	-10.97287178	6.50227356	-48.88848877	50.52492267
1.669872917	-12.95940018	8.024845123	-52.02514648	54.2121763
1.679935917	-13.83216858	5.801818848	-48.04776001	50.33465239
1.689998917	-10.03289413	8.069164276	-51.74267578	53.32049206
1.700062917	-17.20492554	6.274051666	-49.61749268	52.88921219
1.710125917	-9.776870728	7.114303589	-49.28158569	50.74322817
1.720188917	-13.13471031	8.017871857	-51.52194214	53.77097178
1.730251917	-13.79331589	6.09790802	-47.92111206	50.23816305
1.740314917	-10.35948944	8.021274567	-52.10137939	53.72349209
1.750377917	-17.25499916	6.22567749	-50.40655518	53.64060832
1.760440917	-8.800985336	7.924999237	-49.09963989	50.50779735
1.770504917	-13.68145943	7.459911346	-51.48892212	53.79536886
1.780567917	-13.35723495	6.367908478	-48.24615479	50.46441752
1.790630917	-10.8960247	7.791183472	-52.29608154	53.9843129
1.800693917	-16.17938042	5.85610199	-49.77593994	52.66602774
1.810756917	-9.070652008	8.149978638	-49.28741455	50.77349813
1.820819917	-14.63896751	7.282634735	-51.45620728	53.99145678
1.830883917	-13.31222725	5.818222046	-47.79269409	49.95206413
1.840946917	-11.91314888	8.210514069	-52.43197632	54.39161515
1.851009917	-15.98383522	5.650379181	-49.03009033	51.87831465
1.861072917	-8.869039536	8.309749603	-50.17715454	51.62807994
1.871135917	-15.71840858	7.344360352	-50.78353882	53.6654061
1.881198917	-12.94869041	6.0689888	-48.79266357	50.84511016
1.891261917	-11.95930862	8.16242981	-52.04470825	54.02131043
1.901325917	-15.63980103	6.047859192	-48.52789307	51.34331877
1.911388917	-8.773492813	8.107055664	-50.04751587	51.45340001
1.921451917	-16.90390587	6.551074982	-51.73141479	54.81603683
1.931514917	-12.21546555	6.553482056	-49.20550537	51.12091044
1.941577917	-12.22850609	7.992797852	-52.51828003	54.51230059
1.951640917	-15.10076523	6.280841827	-48.06646729	50.77270292
1.961703917	-9.249036789	8.251750946	-50.56115723	52.05830093
1.971767917	-16.75115585	6.245117188	-51.39562988	54.41611418
1.981830917	-11.99171448	6.859127045	-49.07720947	50.98452049
1.991893917	-12.38911438	7.797466278	-52.17822266	54.19278139
2.001956917	-14.64951515	5.7485466	-47.77166748	50.29698098
2.012019917	-9.727109909	8.506568909	-51.41949463	53.01832523
2.022082917	-17.34496117	6.133140564	-51.15606689	54.36364843
2.032145917	-10.71657372	7.043254852	-49.81793213	51.44199406
2.042209917	-13.12937927	7.817066193	-51.40567017	53.62863087
2.052272917	-13.8357563	5.707958221	-48.07769775	50.35349006
2.062335917	-10.18380356	7.8242836	-51.07711792	52.66688944
2.072398917	-17.32748604	5.938137054	-51.13897705	54.32032969
2.082461917	-9.430740356	7.033599854	-48.85333252	50.24996009
2.092524917	-13.27681923	7.69972229	-52.02359009	54.24033165
2.102588917	-13.39488411	6.108516693	-47.9185791	50.12910452
2.112651917	-10.5632019	7.920253754	-52.44567871	54.08198285
2.122714917	-17.04290581	6.350337982	-50.44689941	53.62534001
2.132777917	-9.528079987	7.516918182	-49.75424194	51.21301552
2.142840917	-13.37922096	7.409168243	-51.63464355	53.85197993
2.152903917	-13.78924561	6.079311371	-48.38568115	50.67815567
2.162966917	-10.98987579	7.936264038	-53.25604248	54.95423294
2.173030917	-16.43793678	5.393283844	-50.152771	53.05274465
2.183093917	-8.442014694	8.465934753	-49.93228149	51.34366951
2.193156917	-14.80890274	7.090557098	-51.3527832	53.9137083
2.203219917	-13.22529984	6.240680695	-49.39157104	51.51098855
2.213282917	-11.93040276	7.967399597	-52.73556519	54.65211617
2.223345917	-9.020425797	8.201915741	-49.9927063	51.45784864
2.233404458	-16.09981537	7.119693756	-52.15567017	55.046417
2.243468458	-12.97201157	6.016639709	-48.77719116	50.82998539
2.253531458	-12.47257805	7.885318756	-53.3414917	55.34490213
2.263594458	-15.51448822	5.913864136	-48.7935791	51.54111461
2.273657458	-9.130836487	7.831581116	-51.01571655	52.4147801
2.283720458	-16.81834602	6.608020782	-51.7432251	54.8077006
2.293783458	-12.86205482	6.323326111	-49.59494019	51.6243644
2.303846458	-12.17420197	7.734462738	-52.60083008	54.54246449
2.313910458	-15.03392792	6.063114166	-48.59292603	51.22550929
2.323973458	-9.085365295	8.239200592	-51.08413696	52.53586716
2.334036458	-17.52466965	5.651111603	-51.61743164	54.80336083
2.344099458	-11.7340374	6.848796844	-50.03945923	51.85114398
2.354162458	-12.52265739	7.615570068	-52.5585022	54.56381593
2.364225458	-14.37839317	5.909297943	-48.98123169	51.38890007
2.374289458	-10.16495132	8.453018188	-51.31634521	52.99195258
2.384352458	-17.3354702	5.808158875	-51.70593262	54.84301874
2.394415458	-10.72978783	6.668613434	-49.45288086	51.04102445
2.404478458	-13.21765137	8.180187225	-52.39297485	54.6502112
2.414541458	-14.11838913	6.150959015	-48.31243896	50.70754349
2.424604458	-10.39358711	8.041244507	-52.31274414	53.93803357
2.434667458	-17.28440857	6.161792755	-50.21157837	53.45952742
2.444731458	-9.841943741	7.2096138	-49.98764038	51.45489849
2.454794458	-13.34770012	7.769695282	-51.96646118	54.21293527
2.464857458	-13.9137001	5.791564941	-48.44396973	50.73412538
2.474920458	-10.81839561	7.979728699	-52.30090332	54.00090964
2.484983458	-17.00849342	6.029819489	-50.83166504	53.93983447
2.495046458	-8.880029678	8.00188446	-49.74234009	51.15843508
2.505109458	-14.18089867	7.286487579	-51.61877441	54.02488927
2.515173458	-13.45046616	6.260074615	-48.94897461	51.14788059
2.525236458	-11.3026104	7.989784241	-52.52471924	54.31787721
2.535299458	-16.10635185	6.074039459	-49.67050171	52.56869092
2.545362458	-9.211565018	8.195087433	-49.31552124	50.83338493
2.555425458	-14.83301926	7.089160919	-52.0007019	54.53758027
2.565488458	-13.33158684	6.137760162	-48.39627075	50.57274296
2.575552458	-11.78039742	8.396121979	-52.61471558	54.56721472
2.585615458	-15.88450813	5.768386841	-48.86019897	51.70020241
2.595678458	-8.678308487	8.257995605	-50.77423096	52.16828595
2.605741458	-16.13898277	7.161766052	-51.2192688	54.17721988
2.615804458	-12.79784966	6.277389526	-49.36035156	51.37737714
2.625867458	-12.08933067	8.00340271	-52.80422974	54.75849751
2.635930458	-15.78753853	5.797603607	-49.02050781	51.82536798
2.645994458	-9.011156082	7.754753113	-50.77258301	52.14587534
2.656057458	-17.31265068	6.343143463	-52.36209106	55.51352919
2.666120458	-12.41187859	6.573204041	-50.02090454	51.95529456
2.676183458	-12.49177742	7.999511719	-52.93917847	54.97811662
2.686246458	-15.06238747	6.402500153	-48.18505859	50.88877476
2.696309458	-9.539896011	8.136924744	-50.69137573	52.21910315
2.706373458	-17.12227249	5.804954529	-51.53848267	54.61762452
2.716436458	-11.93618393	6.779296875	-49.10516357	50.98772835
2.726499458	-12.55625153	7.512607574	-52.4730835	54.47497789
2.736562458	-14.40802765	5.437110901	-47.88189697	50.2974104
2.746625458	-9.692525864	8.086120605	-51.5958252	53.11741317
2.756688458	-17.31467247	5.318195343	-50.96438599	54.08742667
2.766751458	-10.52672768	6.839103699	-50.04629517	51.5966762
2.776815458	-13.0233326	7.82012558	-51.99313354	54.16684864
2.786878458	-13.81125069	5.819694519	-48.47824097	50.74208645
2.796941458	-10.33608246	8.162117004	-52.04849243	53.68892175
2.807004458	-17.21399689	5.960811615	-51.40612793	54.53845389
2.817067458	-9.616235733	7.129501343	-49.22854614	50.66311809
2.827130458	-13.50323296	7.442241669	-51.98132324	54.21975864
2.837193458	-13.44559097	5.952152252	-48.36047363	50.54648794
2.847257458	-10.7098484	7.998283386	-52.98937988	54.64931628
2.857320458	-16.7289238	6.27514267	-50.31069946	53.38914485
2.867383458	-13.84027481	7.465484619	-51.91070557	54.24028042
2.877446458	-13.58669853	6.47971344	-48.65179443	50.9272242
2.887509458	-11.22966766	7.868602753	-52.83468628	54.5850201
2.897572458	-16.580019	5.670055389	-49.29605103	52.31775229
2.907636458	-8.776702881	8.605300903	-49.70162964	51.19896196
2.917699458	-15.28606606	7.352153778	-51.39682007	54.12348006
2.927762458	-13.17459297	6.189380646	-48.89822388	51.01876744
2.937825458	-11.74882507	8.175418854	-52.43927002	54.35760668
2.947888458	-15.71600533	5.820735931	-49.49679565	52.2571198
2.957951458	-8.784778595	8.203041077	-50.00265503	51.42691638
2.968014458	-16.32485962	6.878902435	-52.52734375	55.4341247
2.978078458	-12.68358421	6.088855743	-49.61102295	51.56744197
2.988141458	-12.34201241	7.939983368	-53.00411987	54.99823024
2.998204458	-15.43213654	5.995006561	-48.60760498	51.34968553
3.008267458	-9.086713791	7.789180756	-51.14224243	52.52398181
3.018330458	-17.15831947	6.595188141	-51.6182251	54.79366383
3.028393458	-12.7775116	6.444038391	-49.39532471	51.42653533
3.038457458	-12.25679016	7.908443451	-52.35223389	54.34637776
3.048520458	-14.94303322	6.068553925	-48.54876709	51.15764239
3.058583458	-9.216773987	8.143608093	-51.6439209	53.08824579
3.068646458	-17.40820885	5.921485901	-51.97006226	55.12709952
3.078709458	-11.43710709	7.127826691	-49.99688721	51.78129066
3.088772458	-12.60758591	7.940071106	-52.10263062	54.19114382
3.098835458	-13.94953918	6.084594727	-48.31976318	50.65976165
3.108899458	-10.11816216	8.4336586	-51.5607605	53.21668748
3.118962458	-17.05241013	5.889221191	-51.67034912	54.72926635
3.129025458	-10.39034462	7.055614471	-49.52844238	51.0960621
3.139088458	-13.11369705	8.049015045	-52.88464355	55.0775927
3.149151458	-13.90128708	5.918075562	-48.55715942	50.8533886
3.159214458	-10.43876266	8.264759064	-52.55923462	54.21943519
3.169277458	-17.27942848	6.159221649	-50.42718506	53.66018685
3.179341458	-9.343435287	7.653446198	-49.86846924	51.31022555
3.189404458	-12.94025421	8.184253693	-51.82565308	54.04008239
3.199467458	-13.67961502	6.278972626	-48.63040161	50.90651555
3.209530458	-10.52740479	8.081115723	-52.69317627	54.33876616
3.219593458	-16.76189232	6.529983521	-50.2399292	53.36339761
3.229657083	-8.542959213	8.207374573	-49.4692688	50.8679831
3.239721083	-14.11626053	7.238964081	-51.73510742	54.11277809
3.249784083	-13.44589996	6.492954254	-48.58288574	50.82565757
3.259847083	-11.34827042	8.058345795	-52.81893921	54.62197834
3.269910083	-15.72580338	6.036769867	-49.9513855	52.71512492
3.279973083	-8.894861221	8.648094177	-49.53668213	51.06653469
3.290036083	-14.75434494	7.458045959	-51.88418579	54.45440184
3.300099083	-12.98830795	6.104354858	-48.59182739	50.66680354
3.310163083	-11.87322426	8.663604736	-52.77719116	54.78561315
3.320226083	-15.58230019	5.895679474	-49.25097656	51.99255531
3.330289083	-8.46906662	8.353244781	-51.17547607	52.53980528
3.340352083	-16.00117302	7.230072021	-51.49597168	54.4072291
3.350415083	-12.6006279	6.265739441	-49.62945557	51.58602693
3.360478083	-12.08093452	8.196628571	-52.74212646	54.72536526
3.370541083	-15.20565033	6.058158875	-48.97454834	51.63738448
3.380605083	-8.797809601	7.594772339	-50.76382446	52.07732611
3.390668083	-17.21770859	6.346656799	-52.29644775	55.42245023
3.400731083	-12.22274208	6.776302338	-49.93444824	51.85328166
3.410794083	-12.56494522	7.882049561	-52.82870483	54.87145531
3.420857083	-14.86155128	6.372440338	-48.21499634	50.8542975
3.430920083	-9.541290283	8.050060272	-50.89962769	52.40812713
3.440984083	-16.83686638	6.046627045	-52.01330566	55.00387017
3.451047083	-11.52549934	6.950580597	-49.93280029	51.71491323
3.461110083	-12.70186424	8.026912689	-52.79147339	54.88814394
3.471173083	-14.49431419	5.921413422	-48.03036499	50.5179596
3.481236083	-9.978925705	8.405750275	-51.78005981	53.39859727
3.491299083	-17.28502655	5.637557983	-50.93869019	54.08608287
3.501362083	-10.2589035	6.985744476	-50.06124878	51.57687812
3.511426083	-12.94672585	7.90996933	-51.71774292	53.89721939
3.521489083	-10.06741714	8.505748749	-51.57855225	53.23577464
3.531552083	-17.31272316	6.260829926	-51.04696655	54.26528512
3.541615083	-9.162797928	7.378704071	-49.26821899	50.65332706
3.551678083	-13.6756134	7.515918732	-51.72134399	54.02415072
3.561741083	-13.62352562	6.320556641	-48.05331421	50.34551512
3.571805083	-10.93616104	7.81993103	-52.58346558	54.27496469
3.581868083	-16.72080803	6.43032074	-49.9647522	53.07928888
3.591931083	-9.24120903	7.779159546	-49.33010864	50.78754657
3.601994083	-14.16744804	7.240345001	-51.5199585	53.92073166
3.612057083	-13.54335403	6.14679718	-48.00540161	50.25658303
3.622120083	-11.38707542	7.988697052	-52.6499939	54.45646541
3.632183083	-16.38108635	5.280380249	-49.46109009	52.37004715
3.642247083	-8.812227249	8.261798859	-49.82955933	51.27277691
3.652310083	-15.40228081	6.735946655	-51.05523682	53.75165521
3.662373083	-13.2770195	6.000247955	-49.18029785	51.29311766
3.672436083	-12.22785759	8.029220581	-53.09399414	55.07232606
3.682499083	-15.69597244	5.551998138	-49.35925293	52.09149723
3.692562083	-9.169301987	8.036434174	-49.93829346	51.40518968
3.702626083	-16.60939217	6.843284607	-52.27978516	55.27999989
3.712689083	-12.47133827	6.106578827	-49.2644043	51.18404159
3.722752083	-12.33135986	7.839370728	-53.08282471	55.05728334
3.732815083	-15.25301933	6.036994934	-48.20153809	50.9164824
3.742878083	-9.038637161	7.416748047	-51.03262329	52.3548828
3.752941083	-16.94372749	6.200649261	-51.30014038	54.38053287
3.763004083	-12.49505997	6.508918762	-49.56103516	51.52464219
3.773068083	-12.59250832	7.829929352	-52.32421875	54.38476742
3.783131083	-15.13807106	6.354824066	-47.87939453	50.61601925
3.793194083	-9.629980087	8.243999481	-50.92855835	52.48255043
3.803257083	-17.75788689	5.267032623	-50.95291138	54.215158
3.813320083	-11.19551468	6.96157074	-49.69589233	51.41482987
3.823383083	-12.72854614	7.788600922	-51.67001343	53.78167419
3.833447083	-14.06648064	5.797786713	-48.42895508	50.76262304
3.843510083	-10.40515327	8.000938416	-51.53536987	53.1806034
3.853573083	-17.30562401	5.5545578	-51.40985107	54.52807096
3.863636083	-9.926992416	6.997184753	-49.41436768	50.88502241
3.873699083	-13.36654472	7.790779114	-52.01879883	54.27076735
3.883762083	-13.84495354	5.819038391	-47.66540527	49.97534198
3.893826083	-10.7703495	8.00957489	-52.57687378	54.26307561
3.903889083	-17.31417847	6.033542633	-49.87420654	53.13775391
3.913952083	-9.312553406	7.145832062	-49.73898315	51.10531295
3.924015083	-13.76350403	7.473239899	-51.77215576	54.08918071
3.934078083	-14.09206772	5.934200287	-48.46264648	50.81760728
3.944141083	-11.27321625	7.97435379	-52.26254272	54.05598112
3.954204083	-16.89062691	5.912349701	-49.79660034	52.91455907
3.964268083	-8.652658463	8.180015564	-49.53219604	50.94329787
3.974331083	-14.76792526	6.811534882	-51.47268677	53.98079387
3.984394083	-13.56586266	5.881961823	-48.68896484	50.88462835
3.994457083	-11.78938293	7.86894989	-52.41690063	54.29955243
4.004520083	-15.83250618	5.762481689	-49.00143433	51.8171305
4.014583083	-9.194330215	8.121753693	-49.5032959	51.00073427
4.024647083	-15.59544373	7.007770538	-52.05014038	54.78634708
4.034710083	-13.05585289	6.09154129	-48.81723022	50.89876361
4.044773083	-12.14206505	8.156131744	-52.64147949	54.6358636
4.054836083	-15.57309151	5.47845459	-48.30792236	51.05085706
4.064899083	-8.927209854	8.050247192	-50.54318237	51.95300607
4.074962083	-17.00775909	6.953929901	-51.20501709	54.4019741
4.085025083	-12.91368294	6.240066528	-49.83508301	51.8578551
4.095089083	-12.20900345	8.156116486	-52.64840698	54.65744926
4.105152083	-15.13473129	6.172489166	-48.53851318	51.21666697
4.115215083	-8.942533493	7.905353546	-50.92504883	52.30510604
4.125278083	-17.46131325	6.095237732	-52.19006348	55.37013734
4.135341083	-11.6157856	7.066360474	-49.70443726	51.5304862
4.145404083	-12.47914505	7.968738556	-52.03726196	54.10274011
4.155467083	-10.1033802	8.089790344	-51.45321655	53.05616357
4.165531083	-17.157341	5.703525543	-51.58694458	54.66367537
4.175594083	-11.21920395	7.061458588	-49.51651001	51.26031114
4.185657083	-12.86372757	8.291679382	-52.55682373	54.73981325
4.195720083	-13.92678261	5.872653961	-47.77523804	50.10904816
4.205783083	-10.2067852	8.396469116	-52.07495117	53.72596856
4.215846083	-17.27531052	6.047966003	-50.64596558	53.85190874
4.225910083	-9.617759705	7.27040863	-50.1607666	51.58936566
4.235972917	-12.96921921	8.060771942	-51.65020752	53.86019521
4.246035917	-13.66163826	5.986755371	-48.26147461	50.51387464
4.256098917	-10.29747391	8.412689209	-51.99710083	53.67038106
4.266161917	-16.96483231	6.490436554	-50.65267944	53.81101408
4.276224917	-8.905828476	7.702598572	-49.70803833	51.08358719
4.286288917	-14.13064766	7.336097717	-51.81442261	54.20542337
4.296351917	-13.49403	6.431316376	-48.27609253	50.53742955
4.306414917	-11.08465958	7.768371582	-52.896698	54.60107997
4.316477917	-16.36211777	5.943183899	-50.23815918	53.16872173
4.326540917	-9.280286789	8.167167664	-50.20385742	51.70351681
4.336603917	-14.40666008	7.140815735	-51.86645508	54.3016783
4.346666917	-13.31090736	6.213153839	-48.57305908	50.74569542
4.356730917	-11.53728485	8.116535187	-53.25430298	55.09090552
4.366793917	-16.22522163	5.568443298	-49.62484741	52.50610306
4.376856917	-8.963163376	8.103839874	-50.30245972	51.73343186
4.386919917	-15.76117897	6.704612732	-51.13076782	53.92329749
